Name;Last_Name;First_Name;Team;Age;Position;GP_13;GP_14;GP_15;GP_16;GP_17;GP_18;GP_var;GP_mean;G_13;G_14;G_15;G_16;G_17;G_18;A_13;A_14;A_15;A_16;A_17;A_18;PTS_13;PTS_14;PTS_15;PTS_16;PTS_17;PTS_18;PTS_var;PTS_mean;PAX_18;PTS/G_13;PTS/G_14;PTS/G_15;PTS/G_16;PTS/G_17;PTS/G_18;PTS/G_var;PTS/G_mean;$/PTS_13;$/PTS_14;$/PTS_15;$/PTS_16;$/PTS_17;$/PTS_18;Sh%_13;Sh%_14;Sh%_15;Sh%_16;Sh%_17;iSF_13;iSF_14;iSF_15;iSF_16;iSF_17;iSF_18;TOI/G_13;TOI/G_14;TOI/G_15;TOI/G_16;TOI/G_17;TOI/G_18;PPTOI/GP_17;PPTOI/GP_18;Sh%_18;ZS%_18;GC_18;SCF_18;GS/G_18;OWAR_18;OPS_18;PDO_17;PDO_18;iCF_17;iCF_18;iFF_17;iFF_18;Cap Cost_13;Cap Cost_14;Cap Cost_15;Cap Hit_16;Cap Hit_17;Cap Hit_18;Cap_Hit;END;Star;Score;POS;PTS
GUSTAFSSONERIK;Gustafsson;Erik;CHI;26.0;D;27.0;31.0;;41.0;;35.0;16.88888888888889;35.666666666666664;3.0;2.0;;0.0;;5.0;5.0;8.0;;14.0;;11.0;8.0;10.0;;14.0;;16.0;6.222222222222221;13.333333333333334;4.0;0.2962962962962963;0.3225806451612903;;0.34146341463414637;;0.45714285714285713;0.003777989562864483;0.3543708033086475;20953.440548780487;37804.87804878049;;23821.428571428572;;17339.939024390245;0.083;0.067;;0.0;;36.0;30.0;;58.0;;71.0;20.1;17.5;;15.4;;18.56;;1.42;0.094;0.611;5.8;405.0;0.71;0.52;1.4;;0.010000000000000009;;131.0;;96.0;509091.0;1000000.0;;667000.0;;650000.0;1200000.0;;0.8201;4.133983573505747;;
HAGGROBERT;Hagg;Robert;PHI;23.0;D;;;;;1.0;70.0;1190.25;35.5;;;;;0.0;3.0;;;;;0.0;6.0;;;;;0.0;9.0;20.25;4.5;9.0;;;;;0.0;0.12857142857142856;0.004132653061224489;0.06428571428571428;;;;;10904.475609756098;84812.58807588076;;;;;0.091;;;;;5.0;89.0;;;;;21.32;18.14;0.36;0.08;0.095;0.38299999999999995;3.2;473.0;0.13;-0.16;-0.4;1000;-0.008000000000000007;9.0;181.0;6.0;128.0;;;;;894167.0;894167.0;;;0.5876;2.207635719674767;;
HAINSEYRON;Hainsey;Ron;TOR;37.0;D;47.0;82.0;81.0;81.0;72.0;80.0;13.36;79.2;0.0;4.0;2.0;5.0;4.0;4.0;13.0;11.0;8.0;14.0;13.0;19.0;13.0;15.0;10.0;19.0;17.0;23.0;18.56;16.8;0.7;0.2765957446808511;0.18292682926829268;0.12345679012345678;0.2345679012345679;0.2361111111111111;0.2875;0.0031419197515867386;0.22352639606971328;198405.25328330204;133333.33333333334;279845.1219512195;147286.90629011553;146341.4461979914;127253.44644750794;0.0;0.055999999999999994;0.024;0.038;0.07400000000000001;52.0;72.0;83.0;131.0;71.0;73.0;22.9;21.4;21.1;22.3;22.03;21.86;0.24;0.14;0.10099999999999999;0.325;7.8;746.0;0.26;0.54;0.6;986;-0.014999999999999902;186.0;190.0;109.0;116.0;4500000.0;2000000.0;2833000.0;2833000.0;2833333.0;3000000.0;3000000.0;19.0;1.2255;4.118232077963342;;
HAMHUISDAN;Hamhuis;Dan;DAL;36.0;D;47.0;79.0;59.0;58.0;79.0;80.0;104.4;71.0;4.0;5.0;1.0;3.0;1.0;3.0;20.0;17.0;22.0;10.0;15.0;21.0;24.0;22.0;23.0;13.0;16.0;24.0;18.639999999999997;19.6;-2.8;0.5106382978723404;0.27848101265822783;0.3898305084745763;0.22413793103448276;0.20253164556962025;0.3;0.011049495072420716;0.3176032326015413;107469.51219512195;197062.0842572062;140774.12513255567;244840.5253283302;225800.30487804877;152439.0243902439;0.066;0.033;0.012;0.042;0.075;61.0;150.0;82.0;72.0;83.0;66.0;23.4;23.9;21.5;21.4;19.37;20.19;1.57;0.34;0.08800000000000001;0.34600000000000003;7.9;649.0;0.25;-0.2;0.8;977;0.025000000000000022;201.0;161.0;117.0;97.0;4500000.0;4500000.0;4500000.0;4500000.0;3750000.0;3750000.0;;;1.3223;3.913140635946135;;
HAMILTONDOUGIE;Hamilton;Dougie;CGY;25.0;D;42.0;64.0;72.0;82.0;81.0;82.0;51.35999999999999;76.2;5.0;7.0;10.0;12.0;13.0;17.0;11.0;18.0;32.0;31.0;37.0;27.0;16.0;25.0;42.0;43.0;50.0;44.0;70.16;40.8;1.7;0.38095238095238093;0.390625;0.5833333333333334;0.524390243902439;0.6172839506172839;0.5365853658536586;0.00809753181358703;0.5055283791098494;41028.97408536585;46647.16487804879;31233.449477351918;133720.93023255814;113597.56097560975;130681.81818181818;0.06;0.061;0.053;0.063;0.09;83.0;114.0;188.0;190.0;222.0;270.0;17.1;19.1;21.3;19.8;19.68;21.53;2.26;2.66;0.079;0.5770000000000001;16.3;1057.0;0.9;1.4;4.0;1008;0.015000000000000013;423.0;562.0;300.0;380.0;1281667.0;1494167.0;1494000.0;5750000.0;5750000.0;5750000.0;5750000.0;21.0;6.0362;7.378130528317917;D;49.0
HAMONICTRAVIS;Hamonic;Travis;CGY;28.0;D;48.0;69.0;71.0;72.0;49.0;74.0;83.6;67.0;3.0;3.0;5.0;5.0;3.0;1.0;7.0;15.0;28.0;16.0;11.0;10.0;10.0;18.0;33.0;21.0;14.0;11.0;57.84000000000001;19.4;-13.3;0.20833333333333334;0.2608695652173913;0.4647887323943662;0.2916666666666667;0.2857142857142857;0.14864864864864866;0.009500729457476613;0.2766702053291153;51219.51219512195;180313.59552845528;101199.92609016997;161268.2926829268;164634.1524390244;316439.66962305986;0.036000000000000004;0.022000000000000002;0.038;0.034;0.08;83.0;134.0;132.0;147.0;74.0;107.0;22.8;25.0;21.8;23.8;20.45;20.7;0.59;0.09;0.068;0.406;3.4;651.0;0.3;-0.86;-0.7;979;0.02400000000000002;157.0;261.0;109.0;167.0;875000.0;3857143.0;3856999.9999999995;3856999.9999999995;3857143.0;3857143.0;3857143.0;20.0;0.524;3.6640949437236827;;
HANIFINNOAH;Hanifin;Noah;CAR;22.0;D;;;;79.0;81.0;79.0;0.888888888888889;79.66666666666667;;;;4.0;4.0;10.0;;;;18.0;25.0;22.0;;;;22.0;29.0;32.0;17.555555555555554;27.666666666666668;6.8;;;;0.27848101265822783;0.35802469135802467;0.4050632911392405;0.002729211101768728;0.34718966505183096;;;;40507.20620842572;31507.56938603869;27848.70426829268;;;;0.033;0.08199999999999999;;;;122.0;107.0;165.0;;;;17.9;17.92;18.86;2.04;1.8;0.076;0.6709999999999999;11.4;875.0;0.63;0.12;2.4;986;0.03600000000000003;266.0;339.0;161.0;216.0;;;;925000.0;925000.0;925000.0;;;2.7127;6.035591302559325;D;35.0
HANLEYJOEL;Hanley;Joel;ARI;27.0;D;;;;10.0;7.0;5.0;4.222222222222222;7.333333333333333;;;;0.0;0.0;0.0;;;;6.0;0.0;0.0;;;;6.0;0.0;0.0;8.0;2.0;-1.8;;;;0.6;0.0;0.0;0.08;0.19999999999999998;;;;13556.91056910569;51219.512195121955;44207.31707317073;;;;0.0;0.034;;;;10.0;5.0;2.0;;;;16.0;10.15;11.13;0.01;0.06;0.09699999999999999;0.64;0.0;30.0;0.09;0.0;-0.1;886;0.010000000000000009;5.0;8.0;5.0;7.0;;;;667000.0;600000.0;725000.0;;;0.0008;1.957011252660629;;
HARPURBEN;Harpur;Ben;OTT;24.0;D;;;;5.0;6.0;41.0;280.22222222222223;17.333333333333332;;;;0.0;0.0;0.0;;;;1.0;0.0;1.0;;;;1.0;0.0;1.0;0.22222222222222224;0.6666666666666666;-2.7;;;;0.2;0.0;0.024390243902439025;0.007937074492696148;0.07479674796747968;;;;39817.07317073171;47804.85365853658;326666.5;;;;0.0;0.091;;;;3.0;3.0;26.0;;;;13.7;17.8;14.89;0.51;0.01;0.039;0.355;0.3;251.0;-0.09;-0.02;-0.7;969;0.07799999999999996;11.0;70.0;4.0;41.0;;;;653000.0;653333.0;653333.0;725000.0;;0.0122;1.7089236991486778;;
HARRINGTONSCOTT;Harrington;Scott;CBJ;25.0;D;;;10.0;15.0;22.0;32.0;68.1875;19.75;;;0.0;0.0;1.0;2.0;;;0.0;1.0;2.0;3.0;;;0.0;1.0;3.0;5.0;3.6875;2.25;2.3;;;0.0;0.06666666666666667;0.13636363636363635;0.15625;0.0037957410575929747;0.08982007575757575;;;36463.41463414634;107743.90243902439;56565.0406504065;52682.9268292683;;;0.0;0.0;0.106;;;9.0;9.0;16.0;28.0;;;15.8;13.1;13.0;13.3;0.0;0.03;0.079;0.504;1.9;161.0;0.06;-0.45;0.2;1030;0.0030000000000000027;35.0;53.0;25.0;41.0;;;299000.0;589000.0;632500.0;675000.0;675000.0;19.0;0.5437;2.2287954957580416;;
HEATHERINGTONDILLON;Heatherington;Dillon;DAL;23.0;D;;;;;;6.0;0.0;6.0;;;;;;0.0;;;;;;1.0;;;;;;1.0;0.0;1.0;0.0;;;;;;0.16666666666666666;0.0;0.16666666666666666;;;;;;56402.414634146335;;;;;;;;;;;6.0;;;;;;10.85;;0.0;0.154;0.294;0.3;24.0;0.14;0.0;0.0;;-0.123;;10.0;;9.0;;;;;;770833.0;;;0.0096;1.5404463479953991;;
HEDMANVICTOR;Hedman;Victor;TBL;28.0;D;44.0;75.0;59.0;78.0;79.0;77.0;55.04;73.6;4.0;13.0;10.0;10.0;16.0;17.0;16.0;42.0;28.0;37.0;56.0;46.0;20.0;55.0;38.0;47.0;72.0;63.0;141.2;55.0;20.8;0.45454545454545453;0.7333333333333333;0.6440677966101694;0.6025641025641025;0.9113924050632911;0.8181818181818182;0.0220699865449572;0.6940141517163615;107317.0731707317;66518.8470066519;75738.12580231065;80954.8521017125;53523.0352303523;117378.04878048779;0.053;0.076;0.087;0.055999999999999994;0.11800000000000001;76.0;170.0;115.0;180.0;166.0;216.0;22.7;22.4;22.7;23.1;24.5;25.85;2.95;3.4;0.11599999999999999;0.5429999999999999;22.0;1067.0;0.93;0.04;5.7;1031;-0.028999999999999915;408.0;469.0;270.0;312.0;4000000.0;4000000.0;4000000.0;4000000.0;4000000.0;7875000.0;7875000.0;25.0;6.6425;7.540381018316865;D;62.0
HEEDTIM;Heed;Tim;SJS;28.0;D;;;;;1.0;29.0;196.0;15.0;;;;;0.0;3.0;;;;;0.0;8.0;;;;;0.0;11.0;30.25;5.5;11.0;;;;;0.0;0.3793103448275862;0.03596908442330558;0.1896551724137931;;;;;9451.219512195123;20898.0044345898;;;;;0.0;;;;;1.0;51.0;;;;;16.48;16.02;0.85;2.85;0.079;0.7170000000000001;3.8;283.0;0.56;0.49;0.8;1000;0.007000000000000006;4.0;127.0;1.0;72.0;;;;;775000.0;650000.0;650000.0;19.0;1.222;3.6646733604603887;;
HICKETTSJOE;Hicketts;Joe;DET;22.0;D;;;;;;5.0;0.0;5.0;;;;;;0.0;;;;;;3.0;;;;;;3.0;0.0;3.0;0.0;;;;;;0.6;0.0;0.6;;;;;;12906.50406504065;;;;;;;;;;;2.0;;;;;;17.35;;2.38;0.156;0.5820000000000001;0.9;35.0;0.63;0.12;0.2;;-0.1319999999999999;;15.0;;7.0;;;;;;635000.0;;;0.1352;2.8883973382310852;;
HICKEYTHOMAS;Hickey;Thomas;NYI;29.0;D;39.0;82.0;81.0;62.0;76.0;69.0;57.2;74.0;1.0;4.0;2.0;6.0;4.0;5.0;3.0;18.0;20.0;12.0;16.0;20.0;4.0;22.0;22.0;18.0;20.0;25.0;5.4399999999999995;21.4;7.5;0.10256410256410256;0.2682926829268293;0.2716049382716049;0.2903225806451613;0.2631578947368421;0.36231884057971014;0.006064596220074404;0.25971017328737506;83231.70731707316;30681.81818181818;30307.649667405767;92411.9241192412;101951.21951219512;74048.78048780488;0.025;0.042;0.024;0.109;0.092;40.0;96.0;82.0;55.0;87.0;87.0;16.9;18.9;18.9;17.4;17.52;18.07;0.68;0.09;0.102;0.38799999999999996;8.3;550.0;0.37;0.4;1.5;1000;-0.020999999999999908;199.0;210.0;130.0;130.0;700000.0;675000.0;675000.0;2200000.0;2200000.0;2200000.0;2500000.0;;0.5703;4.200254278287449;;
HILLMANBLAKE;Hillman;Blake;CHI;23.0;D;;;;;;4.0;0.0;4.0;;;;;;1.0;;;;;;0.0;;;;;;1.0;0.0;1.0;0.0;;;;;;0.25;0.0;0.25;;;;;;45121.95121951219;;;;;;;;;;;5.0;;;;;;18.03;;0.02;0.03;0.395;0.5;18.0;0.03;0.0;0.1;;0.02200000000000002;;10.0;;7.0;;;;;;925000.0;;;0.034;1.829778633840569;;
HJALMARSSONNIKLAS;Hjalmarsson;Niklas;ARI;31.0;D;46.0;81.0;82.0;81.0;73.0;48.0;166.8;73.0;2.0;4.0;3.0;2.0;5.0;1.0;8.0;22.0;16.0;22.0;13.0;8.0;10.0;26.0;19.0;24.0;18.0;9.0;34.96;19.2;-2.0;0.21739130434782608;0.32098765432098764;0.23170731707317074;0.2962962962962963;0.2465753424657534;0.1875;0.0020830811215265797;0.2500763190840057;196341.46341463417;132973.7335834897;215789.4736842105;168749.99999999997;202777.77777777778;266666.6666666667;0.047;0.040999999999999995;0.031;0.026000000000000002;0.092;43.0;98.0;97.0;77.0;61.0;32.0;20.9;21.3;21.9;22.4;21.5;20.7;0.18;0.24;0.075;0.374;2.9;389.0;0.21;0.23;-0.2;1005;0.013000000000000012;135.0;84.0;78.0;49.0;3500000.0;3500000.0;4099999.9999999995;4099999.9999999995;4100000.0;4100000.0;4100000.0;19.0;0.2782;3.1761967239464353;;
HOLDENNICK;Holden;Nick; BOS;31.0;D;2.0;54.0;78.0;82.0;80.0;73.0;103.04;73.4;0.0;10.0;5.0;6.0;11.0;4.0;0.0;15.0;9.0;16.0;23.0;13.0;0.0;25.0;14.0;22.0;34.0;17.0;48.24;22.4;-6.0;0.0;0.46296296296296297;0.1794871794871795;0.2682926829268293;0.425;0.2328767123287671;0.02388222286457989;0.2614365896176231;1219.5121951219512;15804.878048780489;40766.55052264808;75000.0;47345.76757532281;86406.02582496413;0.0;0.152;0.053;0.061;0.10800000000000001;2.0;66.0;94.0;98.0;84.0;80.0;8.6;18.7;19.8;21.9;20.62;19.01;0.69;0.49;0.099;0.4;5.9;627.0;0.18;0.58;0.5;1022;-0.008999999999999897;225.0;191.0;145.0;121.0;50000.0;600000.0;600000.0;1650000.0;1650000.0;1650000.0;2200000.0;;0.5882;4.058834013145447;D;22.0
HOLLJUSTIN;Holl;Justin;TOR;27.0;D;;;;;;2.0;0.0;2.0;;;;;;2.0;;;;;;0.0;;;;;;2.0;0.0;2.0;0.0;;;;;;1.0;0.0;1.0;;;;;;7926.829268292683;;;;;;;;;;;2.0;;;;;;17.36;;0.0;0.185;0.364;1.0;27.0;1.63;0.0;0.4;;-0.18500000000000005;;4.0;;4.0;;;;;;650000.0;;;0.4462;2.550220138222896;;
HOLMPHILIP;Holm;Philip;VAN;27.0;D;;;;;;1.0;0.0;1.0;;;;;;0.0;;;;;;0.0;;;;;;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;;;;;;11280.487804878048;;;;;;;;;;;0.0;;;;;;15.2;;0.0;0.0;0.5710000000000001;0.0;10.0;-0.35;0.0;0.0;;0.19999999999999996;;1.0;;1.0;;;;;;925000.0;;;0.0;1.9013480033401324;;
HOLZERKORBINIAN;Holzer;Korbinian;ANA;30.0;D;22.0;;34.0;29.0;32.0;16.0;49.1875;27.75;2.0;;0.0;0.0;2.0;0.0;1.0;;6.0;3.0;5.0;0.0;3.0;;6.0;3.0;7.0;0.0;7.5;4.0;-2.6;0.13636363636363635;;0.17647058823529413;0.10344827586206896;0.21875;0.0;0.0055273525569819295;0.12700650009219988;25451.67479674797;;40979.67479674797;88414.63414634146;39024.39024390244;175609.75609756098;0.125;;0.0;0.0;0.098;16.0;;32.0;17.0;14.0;10.0;18.5;;17.1;14.8;13.52;11.62;0.05;0.0;0.053;0.483;0.0;63.0;-0.1;-0.17;-0.2;1016;0.027000000000000024;36.0;18.0;23.0;14.0;284596.0;;593000.0;750000.0;700000.0;900000.0;900000.0;19.0;0.0042;1.9788356534411597;;
HONKAJULIUS;Honka;Julius;DAL;23.0;D;;;;;16.0;42.0;169.0;29.0;;;;;1.0;1.0;;;;;4.0;3.0;;;;;5.0;4.0;0.25;4.5;-9.1;;;;;0.3125;0.09523809523809523;0.011800683815192744;0.20386904761904762;;;;;33691.04390243902;110548.73780487805;;;;;0.076;;;;;34.0;42.0;;;;;16.87;13.01;1.4;1.29;0.057999999999999996;0.603;1.4;294.0;0.21;0.07;-0.2;949;0.014000000000000012;61.0;101.0;44.0;59.0;;;;;863333.0;863333.0;863333.0;19.0;0.1993;2.981030582576503;;
HUNTBRAD;Hunt;Brad;VGK;30.0;D;;3.0;11.0;7.0;12.0;45.0;226.23999999999995;15.6;;0.0;1.0;0.0;1.0;3.0;;0.0;2.0;0.0;5.0;15.0;;0.0;3.0;0.0;6.0;18.0;44.64;5.4;5.7;;0.0;0.2727272727272727;0.0;0.5;0.4;0.04186446280991736;0.23454545454545456;;20121.951219512193;5410.569105691057;51219.512195121955;14634.146341463413;19817.073170731706;;0.0;0.05;0.0;0.156;;1.0;20.0;12.0;14.0;80.0;;12.6;19.5;14.2;14.5;16.65;0.64;2.39;0.094;0.642;6.0;372.0;0.45;-0.07;1.3;1057;-0.010999999999999899;27.0;154.0;20.0;108.0;;550000.0;121000.0;600000.0;600000.0;650000.0;650000.0;19.0;0.9086;3.6210900979811314;;
HUNWICKMATT;Hunwick;Matt;PIT;33.0;D;43.0;1.0;55.0;60.0;72.0;42.0;598.8;46.0;0.0;0.0;2.0;2.0;1.0;4.0;6.0;0.0;9.0;8.0;18.0;6.0;6.0;0.0;11.0;10.0;19.0;10.0;36.4;10.0;0.6;0.13953488372093023;0.0;0.2;0.16666666666666666;0.2638888888888889;0.23809523809523808;0.007361342715419691;0.16803094622862066;139837.39837398374;19512.19512195122;36585.365853658535;87804.87804878049;55455.712451861364;115243.90243902439;0.0;0.0;0.027999999999999997;0.027000000000000003;0.081;57.0;1.0;72.0;74.0;71.0;52.0;21.5;17.5;15.8;22.6;17.88;17.51;0.09;0.08;0.086;0.444;3.8;310.0;0.24;0.29;0.5;1004;0.01200000000000001;172.0;104.0;109.0;71.0;1600000.0;1600000.0;600000.0;1200000.0;1200000.0;2250000.0;2250000.0;20.0;0.7716;2.697317736707093;;
HUTTONBEN;Hutton;Ben;VAN;25.0;D;;;;75.0;71.0;61.0;34.666666666666664;69.0;;;;1.0;5.0;0.0;;;;24.0;14.0;6.0;;;;25.0;19.0;6.0;62.88888888888889;16.666666666666668;-12.4;;;;0.3333333333333333;0.2676056338028169;0.09836065573770492;0.009797350255810355;0.23309987429128506;;;;32780.487804878045;40843.22849807445;347154.47154471546;;;;0.01;0.073;;;;104.0;130.0;103.0;;;;19.9;20.5;18.41;2.09;0.96;0.069;0.495;1.8;475.0;0.18;-0.98;-0.8;983;0.019000000000000017;268.0;197.0;175.0;135.0;;;;895999.9999999999;896250.0;2800000.0;2800000.0;19.0;0.2349;3.5340051007031925;;
IRWINMATT;Irwin;Matt;NSH;31.0;D;38.0;62.0;53.0;2.0;74.0;50.0;603.3599999999999;48.2;6.0;2.0;8.0;0.0;3.0;2.0;6.0;17.0;11.0;0.0;11.0;6.0;12.0;19.0;19.0;0.0;14.0;8.0;52.4;12.0;-6.0;0.3157894736842105;0.3064516129032258;0.3584905660377358;0.0;0.1891891891891892;0.16;0.01479367395602584;0.22165347363572688;20791.252032520326;39794.60847240052;34017.97175866496;19512.19512195122;37064.45993031359;49542.682926829264;0.076;0.013999999999999999;0.086;0.0;0.087;79.0;147.0;93.0;3.0;98.0;62.0;19.1;18.8;17.0;14.9;16.27;13.43;0.05;0.02;0.081;0.473;2.8;286.0;0.26;-0.08;0.2;1019;-0.0029999999999998916;217.0;145.0;141.0;91.0;538384.0;1000000.0;1000000.0;800000.0;575000.0;650000.0;675000.0;;0.1688;2.7931651133930946;;
JAROSCHRISTIAN;Jaros;Christian;OTT;22.0;D;;;;;;2.0;0.0;2.0;;;;;;0.0;;;;;;0.0;;;;;;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;;;;;;18414.634146341465;;;;;;;;;;;0.0;;;;;;7.97;;0.0;0.0;0.667;0.0;4.0;0.05;0.0;0.0;;0.0;;2.0;;0.0;;;;;;755000.0;;;0.0002;1.882703906836131;;
JENSENNICK;Jensen;Nick;DET;28.0;D;;;;;49.0;81.0;256.0;65.0;;;;;4.0;0.0;;;;;9.0;15.0;;;;;13.0;15.0;1.0;14.0;-6.5;;;;;0.2653061224489796;0.18518518518518517;0.001604841147007221;0.2252456538170824;;;;;27005.15947467167;53506.097560975606;;;;;0.081;;;;;58.0;107.0;;;;;17.75;16.26;0.12;0.07;0.07200000000000001;0.439;4.4;525.0;0.27;-0.77;-0.1;977;0.027000000000000024;120.0;196.0;81.0;135.0;;;;;587500.0;812500.0;812500.0;19.0;0.3478;3.5871490913081443;;
JERABEKJAKUB;Jerabek;Jakub; WSH;27.0;D;;;;;;36.0;0.0;36.0;;;;;;2.0;;;;;;6.0;;;;;;8.0;0.0;8.0;0.0;;;;;;0.2222222222222222;0.0;0.2222222222222222;;;;;;50762.19512195122;;;;;;;;;;;33.0;;;;;;16.32;;0.08;0.079;0.536;2.8;279.0;0.24;0.08;0.3;;0.0010000000000000009;;74.0;;52.0;;;;;;925000.0;;;0.1235;2.9482291351997882;;
JOHNSONERIK;Johnson;Erik;COL;30.0;D;31.0;80.0;47.0;73.0;46.0;62.0;185.04000000000002;61.6;0.0;9.0;12.0;11.0;2.0;9.0;4.0;30.0;11.0;16.0;15.0;16.0;4.0;39.0;23.0;27.0;17.0;25.0;52.160000000000004;26.2;-0.6;0.12903225806451613;0.4875;0.48936170212765956;0.3698630136986301;0.3695652173913043;0.4032258064516129;0.014514541540231267;0.3747579996222872;354420.73170731706;93808.63039399625;93451.74973488864;123644.9864498645;197991.3916786227;181463.41463414635;0.0;0.057;0.10400000000000001;0.063;0.076;64.0;157.0;115.0;175.0;96.0;168.0;20.8;23.0;24.4;23.4;22.07;25.44;2.11;1.77;0.1;0.408;9.3;654.0;0.46;0.34;1.6;959;-0.0040000000000000036;204.0;291.0;130.0;211.0;3750000.0;3750000.0;3750000.0;3750000.0;6000000.0;6000000.0;6000000.0;23.0;2.9853;4.790069768838144;D;25.0
JOHNSONJACK;Johnson;Jack;CBJ;32.0;D;44.0;82.0;79.0;60.0;82.0;77.0;67.6;76.0;5.0;5.0;8.0;6.0;5.0;3.0;14.0;28.0;32.0;8.0;18.0;8.0;19.0;33.0;40.0;14.0;23.0;11.0;121.35999999999999;24.2;-17.9;0.4318181818181818;0.4024390243902439;0.5063291139240507;0.23333333333333334;0.2804878048780488;0.14285714285714285;0.015579163994667286;0.33287743353350024;123051.53530166882;132034.63636363635;104939.93902439023;227717.77003484318;189441.0;371951.23170731706;0.052000000000000005;0.034;0.057;0.07;0.087;96.0;147.0;141.0;86.0;116.0;88.0;26.0;24.7;24.2;24.2;21.82;19.55;0.32;0.14;0.079;0.389;3.9;628.0;0.17;-0.31;-0.4;1023;0.027000000000000024;224.0;175.0;152.0;125.0;4357143.0;4357143.0;4357000.0;4357000.0;4357143.0;4357143.0;3250000.0;;0.8029;3.6064969062310004;;
JOHNSSTEPHEN;Johns;Stephen;DAL;26.0;D;;;;14.0;61.0;75.0;680.6666666666666;50.0;;;;1.0;4.0;8.0;;;;2.0;6.0;7.0;;;;3.0;10.0;15.0;24.222222222222225;9.333333333333334;2.0;;;;0.21428571428571427;0.16393442622950818;0.2;0.00044889549477409896;0.1927400468384075;;;;45528.45528455285;53932.9268292683;44207.31707317073;;;;0.077;0.07400000000000001;;;;13.0;91.0;121.0;;;;17.8;18.25;17.54;0.33;0.61;0.077;0.41200000000000003;6.1;513.0;0.35;-0.5;0.8;974;0.01100000000000001;201.0;249.0;138.0;164.0;;;;800000.0;725000.0;725000.0;2350000.0;;1.6582;3.443878071185674;D;15.0
JONESSETH;Jones;Seth;CBJ;24.0;D;;77.0;82.0;81.0;75.0;78.0;6.639999999999999;78.6;;6.0;8.0;3.0;12.0;16.0;;19.0;19.0;28.0;30.0;41.0;;25.0;27.0;31.0;42.0;57.0;140.64000000000001;36.4;26.0;;0.3246753246753247;0.32926829268292684;0.38271604938271603;0.56;0.7307692307692307;0.02490837270408328;0.4654857795020397;;121134.1463414634;119444.44444444444;29474.822974036193;117595.81881533102;90115.5327342747;;0.06;0.065;0.019;0.086;;100.0;123.0;157.0;152.0;249.0;;19.6;19.9;22.1;23.4;24.6;1.68;2.7;0.083;0.591;20.5;1004.0;0.99;1.14;5.2;994;-0.0009999999999998899;297.0;485.0;212.0;361.0;;3225000.0;3225000.0;925000.0;5400000.0;5400000.0;5400000.0;22.0;7.288;7.371347148585323;D;55.0
JOSIROMAN;Josi;Roman;NSH;28.0;D;48.0;72.0;81.0;81.0;72.0;75.0;16.560000000000002;76.2;5.0;13.0;15.0;14.0;12.0;14.0;13.0;27.0;40.0;47.0;37.0;39.0;18.0;40.0;55.0;61.0;49.0;53.0;48.64000000000001;51.6;8.8;0.375;0.5555555555555556;0.6790123456790124;0.7530864197530864;0.6805555555555556;0.7066666666666667;0.01606697615539637;0.6249794238683127;28455.28455284553;87804.87804878049;71840.35476718404;64774.090363854455;71677.45146839223;69028.99217671422;0.052000000000000005;0.077;0.075;0.071;0.1;96.0;168.0;201.0;198.0;218.0;253.0;23.5;26.4;26.5;25.5;25.07;24.47;2.93;2.89;0.102;0.491;18.9;903.0;0.95;1.13;4.7;1007;-0.02299999999999991;410.0;487.0;286.0;326.0;875000.0;4000000.0;4000000.0;4000000.0;4000000.0;4000000.0;4000000.0;20.0;6.348;7.341174073389961;D;55.0
JUULSENNOAH;Juulsen;Noah;MTL;21.0;D;;;;;;23.0;0.0;23.0;;;;;;1.0;;;;;;2.0;;;;;;3.0;0.0;3.0;0.0;;;;;;0.13043478260869565;0.0;0.13043478260869565;;;;;;80718.12601626017;;;;;;;;;;;33.0;;;;;;19.42;;0.36;0.08;0.38299999999999995;1.1;155.0;0.22;0.08;-0.1;;0.0010000000000000009;;69.0;;40.0;;;;;;863333.0;863333.0;;0.1083;2.3618283479271196;;
KAMPFERSTEVEN;Kampfer;Steven;NYR;30.0;D;;;25.0;47.0;11.0;22.0;170.6875;26.25;;;2.0;0.0;1.0;0.0;;;2.0;4.0;1.0;1.0;;;4.0;4.0;2.0;1.0;1.6875;2.75;-2.8;;;0.16;0.0851063829787234;0.18181818181818182;0.045454545454545456;0.0030453893538454633;0.11809477756286267;;;14862.80487804878;87838.41463414633;41082.317073170736;174390.24390243905;;;0.071;0.0;0.052000000000000005;;;28.0;54.0;10.0;31.0;;;17.2;15.1;13.25;17.25;0.07;0.05;0.048;0.363;0.3;146.0;-0.04;0.03;-0.4;979;0.026000000000000023;23.0;52.0;15.0;43.0;;;195000.0;613000.0;612500.0;650000.0;650000.0;19.0;0.029;1.9667747849994242;;
