"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"269","Patrick Kane","CHI","R","82","1754.3833333333","1941","1405","58.01","1409","1080","56.61","1039","826","55.71","118","76","60.82","860","702","55.06","324","298","52.09","56","45","55.45","536","404","57.02","32","21","60.38","945","604","61.01","27","9","75.00","11.36","90.80","1.022","393","344","114","1022","77.51","768","515","293","72.38"
"747","Anthony Mantha","DET","R","60","954.7","950","688","58.00","713","518","57.92","512","362","58.58","49","33","59.76","459","317","59.15","187","140","57.19","28","17","62.22","272","177","60.58","14","8","63.64","429","296","59.17","7","7","50.00","9.57","90.88","1.005","208","233","100","657","67.53","324","317","218","59.78"
"279","Wayne Simmonds","PHI","R","82","1553.85","1863","1350","57.98","1374","958","58.92","968","676","58.88","96","78","55.17","804","586","57.84","349","215","61.88","57","38","60.00","455","371","55.08","18","21","46.15","889","624","58.76","20","13","60.61","9.92","88.46","0.984","421","340","197","1056","68.12","800","508","366","68.61"
"586","Seth Griffith","FLA, TOR","C","24","305.61666666667","325","236","57.93","257","192","57.24","183","148","55.29","14","4","77.78","145","117","55.34","70","46","60.34","7","2","77.78","75","71","51.37","4","1","80.00","159","100","61.39","3","1","75.00","7.65","97.30","1.049","83","66","31","241","72.81","130","89","67","65.99"
"250","Patrick Maroon","EDM","L","81","1355.75","1505","1098","57.82","1121","798","58.42","810","585","58.06","77","50","60.63","764","540","58.59","354","229","60.72","40","29","57.97","410","311","56.87","24","11","68.57","653","459","58.72","13","8","61.90","9.51","91.45","1.010","283","301","137","938","67.38","491","433","300","62.07"
"403","Anders Lee","NYI","C, L","81","1262.65","1444","1054","57.81","1093","775","58.51","792","569","58.19","80","48","62.50","728","526","58.05","335","214","61.02","38","24","61.29","393","312","55.74","25","14","64.10","584","434","57.37","17","9","65.38","10.10","91.56","1.017","326","259","167","861","66.13","573","371","330","63.46"
"251","James van Riemsdyk","TOR","L","82","1302.9833333333","1541","1127","57.76","1161","912","56.01","811","635","56.09","88","60","59.46","773","495","60.96","288","189","60.38","51","31","62.20","485","306","61.31","22","14","61.11","658","529","55.43","15","11","57.69","10.85","90.55","1.014","429","268","185","853","69.87","655","369","358","64.66"
"472","Tim Heed","S.J","D","1","16.483333333333","15","11","57.69","10","8","55.56","5","5","50.00","0","0","-","7","5","58.33","5","1","83.33","0","0","-","2","4","33.33","0","0","-","7","4","63.64","0","0","-","0.00","100.00","1.000","1","2","1","15","50.00","4","2","2","66.67"
"821","Connor McDavid","EDM","C","82","1732.75","1947","1430","57.65","1461","1038","58.46","1053","756","58.21","132","71","65.02","1066","715","59.85","531","289","64.76","89","40","68.99","535","426","55.67","27","18","60.00","767","598","56.19","14","9","60.87","12.54","90.61","1.031","374","334","206","1023","64.48","706","492","419","62.76"
"95","Corey Perry","ANA","R","82","1452.7","1574","1157","57.63","1163","867","57.29","794","599","57.00","79","47","62.70","838","520","61.71","380","216","63.76","48","26","64.86","458","304","60.10","15","10","60.00","653","522","55.57","16","10","61.54","9.95","92.15","1.021","335","247","156","982","68.23","569","379","370","60.60"
"834","Brock Boeser","VAN","R","9","145.91666666667","144","106","57.60","110","84","56.70","86","63","57.72","8","6","57.14","69","52","57.02","30","20","60.00","4","3","57.14","39","32","54.93","2","2","50.00","68","43","61.26","2","1","66.67","9.30","90.48","0.998","34","41","20","93","62.96","66","58","32","67.35"
"583","Vladislav Namestnikov","T.B","C","74","1094.0833333333","1135","838","57.53","840","645","56.57","599","466","56.24","56","45","55.45","553","387","58.83","222","172","56.35","30","24","55.56","331","215","60.62","16","8","66.67","524","399","56.77","10","13","43.48","9.35","90.34","0.997","285","229","132","717","68.35","440","335","252","63.58"
"718","Robert Hagg","PHI","D","1","21.316666666667","23","17","57.50","15","14","51.72","11","11","50.00","1","1","50.00","6","5","54.55","1","3","25.00","0","1","0.00","5","2","71.43","1","0","100.00","15","12","55.56","0","0","-","9.09","90.91","1.000","2","4","3","18","40.00","5","6","7","41.67"
"803","Brayden Point","T.B","C","68","1164.9666666667","1234","912","57.50","921","712","56.40","642","518","55.34","74","45","62.18","602","402","59.96","223","158","58.53","36","24","60.00","379","244","60.83","27","10","72.97","569","453","55.68","8","7","53.33","11.53","91.31","1.028","293","256","129","693","69.43","464","360","272","63.04"
"291","Colin Wilson","NSH","C, L","70","1047.0166666667","1132","837","57.49","815","640","56.01","590","465","55.92","63","40","61.17","480","355","57.49","193","135","58.84","31","19","62.00","287","220","56.61","15","17","46.88","550","381","59.08","17","4","80.95","10.68","91.40","1.021","234","245","148","798","61.26","384","332","283","57.57"
"273","Max Pacioretty","MTL","L","81","1553.3","1711","1269","57.42","1262","948","57.10","880","702","55.63","92","61","60.13","732","585","55.58","316","243","56.53","34","24","58.62","416","342","54.88","35","23","60.34","824","570","59.11","21","12","63.64","10.45","91.31","1.018","404","357","203","970","66.56","682","504","409","62.51"
"160","Devin Setoguchi","L.A","R","45","559.88333333333","623","463","57.37","436","327","57.14","313","235","57.12","21","23","47.73","267","213","55.63","111","80","58.12","11","14","44.00","156","133","53.98","5","6","45.45","291","212","57.85","5","1","83.33","6.71","90.21","0.969","121","99","69","475","63.68","222","168","146","60.33"
"161","Anze Kopitar","L.A","C","76","1578.2333333333","1730","1286","57.36","1268","969","56.68","864","683","55.85","73","72","50.34","854","624","57.78","318","240","56.99","42","44","48.84","536","384","58.26","13","11","54.17","770","558","57.98","17","11","60.71","8.45","89.46","0.979","359","362","326","798","52.41","705","571","610","53.61"
"334","Zach Redmond","MTL","D","16","196.96666666667","188","140","57.32","137","100","57.81","98","70","58.33","12","7","63.16","97","65","59.88","44","29","60.27","8","1","88.89","53","36","59.55","3","3","50.00","78","64","54.93","1","3","25.00","12.24","90.00","1.022","24","47","27","138","47.06","50","61","55","47.62"
"444","Vladimir Tarasenko","STL","R","82","1514.5333333333","1619","1206","57.31","1208","881","57.83","887","647","57.82","98","65","60.12","773","573","57.43","281","232","54.78","39","40","49.37","492","341","59.06","36","17","67.92","735","521","58.52","22","1","95.65","11.05","89.95","1.010","467","370","130","1037","78.22","812","491","286","73.95"
"456","Taylor Hall","N.J","L","72","1391.8333333333","1445","1077","57.30","1121","830","57.46","828","627","56.91","73","56","56.59","676","469","59.04","285","171","62.50","43","19","69.35","391","298","56.75","17","22","43.59","667","516","56.38","11","10","52.38","8.82","91.07","0.999","314","314","178","785","63.82","613","455","412","59.80"
"418","Mats Zuccarello","NYR","C, R","80","1506.3","1623","1210","57.29","1257","880","58.82","909","620","59.45","89","53","62.68","773","545","58.65","370","241","60.56","59","30","66.29","403","304","57.00","12","9","57.14","729","546","57.18","16","12","57.14","9.79","91.45","1.012","407","325","226","818","64.30","650","453","409","61.38"
"23","Henrik Zetterberg","DET","L","82","1617.4","1577","1177","57.26","1206","900","57.26","873","660","56.95","93","56","62.42","781","515","60.26","323","209","60.71","55","28","66.27","458","306","59.95","27","17","61.36","684","530","56.34","10","9","52.63","10.65","91.52","1.022","362","330","178","1086","67.04","644","484","420","60.53"
"772","Leon Draisaitl","EDM","C","82","1548.5166666667","1714","1280","57.25","1283","945","57.59","920","699","56.83","110","69","61.45","902","639","58.53","444","277","61.58","70","40","63.64","458","362","55.85","24","17","58.54","708","534","57.00","15","9","62.50","11.96","90.13","1.021","370","329","200","915","64.91","649","461","413","61.11"
"567","Dougie Hamilton","CGY","D","81","1594.4166666667","1726","1294","57.15","1278","970","56.85","922","671","57.88","85","55","60.71","753","572","56.83","300","225","57.14","50","32","60.98","453","347","56.63","20","17","54.05","828","618","57.26","13","4","76.47","9.22","91.80","1.010","294","383","269","1100","52.22","537","553","500","51.78"
"871","Auston Matthews","TOR","C","82","1445.75","1685","1266","57.10","1270","975","56.57","894","690","56.44","86","55","60.99","855","594","59.01","346","234","59.66","44","20","68.75","509","360","58.57","26","21","55.32","705","573","55.16","13","14","48.15","9.62","92.03","1.016","387","317","118","1030","76.63","628","440","277","69.39"
"848","Austin Czarnik","BOS","C","49","637.78333333333","632","475","57.09","464","339","57.78","320","245","56.64","19","23","45.24","266","203","56.72","98","80","55.06","7","12","36.84","168","123","57.73","7","8","46.67","321","225","58.79","5","3","62.50","5.94","90.61","0.965","134","133","58","562","69.79","230","191","125","64.79"
"720","Nic Petan","WPG","C, L","54","588.6","560","422","57.03","404","311","56.50","287","236","54.88","24","23","51.06","258","175","59.58","112","72","60.87","14","11","56.00","146","103","58.63","5","10","33.33","250","215","53.76","5","2","71.43","8.36","90.25","0.986","134","108","51","483","72.43","199","169","105","65.46"
"837","Zach Werenski","CBJ","D","78","1631.0666666667","1719","1297","57.00","1261","961","56.75","937","677","58.05","100","55","64.52","832","608","57.78","373","260","58.93","55","28","66.27","459","348","56.88","26","10","72.22","737","569","56.43","19","15","55.88","10.67","91.88","1.025","374","426","274","941","57.72","735","571","466","61.20"
"340","Brian Lashoff","DET","D","5","62.566666666667","53","40","56.99","38","30","55.88","27","22","55.10","1","4","20.00","35","22","61.40","15","9","62.50","1","4","20.00","20","13","60.61","0","0","-","13","17","43.33","0","0","-","3.70","81.82","0.855","15","15","8","55","65.22","21","23","13","61.76"
"342","Tyler Bozak","TOR","C","78","1281.5","1497","1130","56.99","1128","903","55.54","788","642","55.10","89","60","59.73","750","506","59.71","275","203","57.53","53","32","62.35","475","303","61.05","22","13","62.86","639","517","55.28","13","11","54.17","11.29","90.65","1.019","399","245","231","860","63.33","635","359","425","59.91"
"793","Joshua Ho-Sang","NYI","C, R","21","345.58333333333","374","283","56.93","264","219","54.66","185","159","53.78","20","13","60.61","183","150","54.95","78","69","53.06","10","6","62.50","105","81","56.45","6","4","60.00","159","109","59.33","4","3","57.14","10.81","91.82","1.026","65","59","26","227","71.43","121","83","58","67.60"
"770","Aaron Ekblad","FLA","D","68","1459.2833333333","1545","1171","56.89","1172","937","55.57","865","699","55.31","54","62","46.55","626","550","53.23","223","242","47.96","24","34","41.38","403","308","56.68","19","9","67.86","797","532","59.97","9","18","33.33","6.24","91.13","0.974","259","213","121","991","68.16","647","410","356","64.51"
"771","Sam Reinhart","BUF","C","79","1360.15","1503","1139","56.89","1161","852","57.68","851","625","57.66","85","56","60.28","708","480","59.60","311","197","61.22","41","38","51.90","397","283","58.38","27","12","69.23","690","565","54.98","14","4","77.78","9.99","91.04","1.010","347","270","146","806","70.39","624","415","343","64.53"
"123","Blake Wheeler","WPG","R","82","1651.65","1796","1362","56.87","1371","1015","57.46","984","739","57.11","103","84","55.08","877","629","58.23","363","229","61.32","59","34","63.44","514","400","56.24","20","25","44.44","790","591","57.20","22","18","55.00","10.47","88.63","0.991","369","404","311","1040","54.26","701","578","532","56.85"
"165","T.J. Oshie","WSH","R","68","1214.1333333333","1320","1002","56.85","1019","746","57.73","710","527","57.40","100","42","70.42","624","467","57.20","252","228","52.50","42","26","61.76","372","239","60.88","31","9","77.50","614","442","58.14","25","5","83.33","14.08","92.03","1.061","289","285","195","711","59.71","526","404","357","59.57"
"348","Kyle Clifford","L.A","L","73","782.8","755","573","56.85","552","411","57.32","385","279","57.98","16","18","47.06","289","270","51.70","114","88","56.44","8","11","42.11","175","182","49.02","3","6","33.33","381","255","59.91","4","0","100.00","4.16","93.55","0.977","160","140","83","700","65.84","258","211","178","59.17"
"222","Nicklas Backstrom","WSH","C","82","1497.3166666667","1633","1240","56.84","1260","941","57.25","863","637","57.53","103","51","66.88","711","566","55.68","267","249","51.74","38","33","53.52","444","317","58.34","35","12","74.47","818","565","59.15","29","5","85.29","11.94","91.99","1.039","403","355","234","837","63.27","700","497","443","61.24"
"440","Beau Bennett","N.J","R","65","881.26666666667","852","650","56.72","656","506","56.45","471","379","55.41","28","26","51.85","348","306","53.21","134","125","51.74","11","16","40.74","214","181","54.18","9","8","52.94","441","282","61.00","8","1","88.89","5.94","93.14","0.991","142","162","127","676","52.79","268","247","260","50.76"
"435","Justin Faulk","CAR","D","75","1735.55","1847","1411","56.69","1377","1091","55.79","969","769","55.75","77","76","50.33","806","625","56.32","374","267","58.35","31","38","44.93","432","358","54.68","26","19","57.78","900","648","58.14","18","17","51.43","7.95","90.12","0.981","304","329","204","1132","59.84","695","514","442","61.13"
"585","Rickard Rakell","ANA","C, R","71","1234.4166666667","1276","975","56.69","938","709","56.95","616","495","55.45","70","43","61.95","686","455","60.12","295","177","62.50","43","22","66.15","391","278","58.45","12","13","48.00","521","426","55.02","15","6","71.43","11.36","91.31","1.027","279","231","126","874","68.89","432","330","269","61.63"
"794","Adrian Kempe","L.A","L","25","305.76666666667","301","230","56.69","217","168","56.36","151","114","56.98","10","11","47.62","125","102","55.07","58","37","61.05","5","3","62.50","67","65","50.76","3","4","42.86","151","108","58.30","1","2","33.33","6.62","90.35","0.970","69","51","43","258","61.61","114","71","86","57.00"
