"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"820","Pavel Zacha","N.J","C","70","1001.55","14.307857142857","48.76","47.75","50.53","38.82","37.32","50.98","28.58","27.86","50.64","2.04","2.34","46.58","21.09","21.57","49.44","8.75","8.45","50.87","1.2","1.14","51.28","16.45","17.49","48.47","0.8","1.04","43.48","35.48","32.19","52.43","0.35","0.61","36.36","7.13","91.61","0.987","10.06","10.12","6.89","47.93","59.36","19.83","16.83","14.44","57.87"
"742","Alexander Wennberg","CBJ","C","80","1470.2","18.3775","60.85","47.71","56.05","45.71","35.83","56.06","33.95","25.38","57.22","3.63","2","64.49","29.06","20.9","58.17","12.94","9.3","58.17","1.88","1.18","61.33","21.49","15.45","58.17","1.52","0.27","84.85","38.97","31.89","54.99","0.88","0.83","51.72","10.70","92.12","1.028","16","14.41","6.94","37.55","69.75","27.38","19.59","13.88","66.37"
"837","Zach Werenski","CBJ","D","78","1631.0666666667","20.911111111111","63.23","47.71","57.00","46.39","35.35","56.75","34.47","24.9","58.05","3.68","2.02","64.52","30.61","22.37","57.78","13.72","9.56","58.93","2.02","1.03","66.27","22.51","17.07","56.88","1.28","0.49","72.22","39.16","30.23","56.43","1.01","0.8","55.88","10.67","91.88","1.025","13.76","15.67","10.08","34.62","57.72","27.04","21","17.14","61.20"
"858","Denis Malgin","FLA","C","47","528.2","11.23829787234","56.68","47.71","54.30","44.3","36.8","54.62","32.6","27.83","53.95","2.04","1.93","51.43","23.29","22.04","51.38","8.29","10.11","45.06","0.57","0.8","41.67","19.99","15.9","55.70","1.36","0.76","64.29","42","30.19","58.18","0.66","0.82","44.44","6.27","93.06","0.993","13.18","11.25","4.09","51.57","76.32","23.85","16.47","11.13","68.18"
"407","Jordan Nolan","L.A","C","46","499.36666666667","10.855797101449","54.43","47.7","53.29","39.17","36.53","51.75","24.75","23.67","51.12","1.32","1.68","44.00","21.87","22.23","49.59","6.97","7.09","49.57","0.72","1.32","35.29","19.87","20.19","49.60","0.32","0.48","40.00","38.53","32.11","54.55","0.52","0","100.00","5.34","92.89","0.982","11.05","9.61","6.61","53.47","62.59","18.98","14.42","15.14","55.63"
"135","David Krejci","BOS","C","82","1497.6666666667","18.264227642276","67.02","47.59","58.48","50.56","35.05","59.05","35.66","24.92","58.86","2.96","2.76","51.75","29.85","20.95","58.75","11.54","8.97","56.25","1.2","1.72","41.10","24.41","15.97","60.45","1.66","0.8","67.39","47.1","32.75","58.99","0.69","0.29","70.59","8.31","88.91","0.972","11.74","11.54","7.05","40.1","62.47","24.68","19.19","16.43","60.04"
"125","Alexander Radulov","MTL","R","76","1390.0833333333","18.290570175439","66.95","47.52","58.48","48.17","35.13","57.82","34.06","26.29","56.44","3.71","2.11","63.70","28.19","21.8","56.39","13.16","9.19","58.88","1.6","1.12","58.73","20.03","16.8","54.38","1.73","0.75","69.77","46.64","31.17","59.94","1.12","0.56","66.67","10.90","91.95","1.029","16.53","13.64","4.36","37.16","79.13","26.8","18.73","11.74","69.54"
"704","Andre Burakovsky","WSH","L","64","848.85","13.26328125","67.79","47.5","58.80","46.3","37.11","55.51","33.36","25.8","56.39","3.11","1.63","65.67","30.25","22.69","57.14","10.32","10.11","50.52","1.84","1.06","63.41","26.58","16.78","61.30","0.85","0.47","64.29","47.88","30.63","60.99","0.92","0.2","81.82","9.32","93.70","1.030","12.65","11.1","6.79","42.91","65.09","20.78","16.82","13.15","61.25"
"57","PA Parenteau","N.J, NSH","R","67","984.73333333333","14.697512437811","57.52","47.46","54.79","45.39","36.56","55.39","34.43","26.69","56.33","2.44","2.8","46.51","24.13","22.67","51.56","10.6","8.29","56.13","1.65","1.22","57.45","18.04","19.17","48.47","0.57","1.54","26.92","41.8","30.98","57.44","0.53","0.53","50.00","7.08","89.50","0.966","12.92","11.88","7.49","44.78","63.28","23.95","18.77","16.63","59.01"
"585","Rickard Rakell","ANA","C, R","71","1234.4166666667","17.386150234742","62.02","47.39","56.69","45.59","34.46","56.95","29.94","24.06","55.45","3.4","2.09","61.95","33.34","22.12","60.12","14.34","8.6","62.50","2.09","1.07","66.15","25.34","18.02","58.45","0.78","0.84","48.00","36.58","29.91","55.02","1.05","0.42","71.43","11.36","91.31","1.027","13.56","11.23","6.12","42.48","68.89","21","16.04","13.08","61.63"
"186","Mark Fayne","EDM","D","4","31.666666666667","7.9166666666667","60.63","47.37","56.14","47.37","36","56.82","34.11","34.11","50.00","3.79","1.89","66.67","17.05","20.84","45.00","9.47","5.68","62.50","1.89","1.89","50.00","10.11","20.21","33.33","0","0","-","60.21","38.32","61.11","2.74","0","100.00","11.11","94.44","1.056","11.37","7.58","9.47","77.68","54.55","30.32","20.84","11.37","72.73"
"547","Brandon Saad","CBJ","L","82","1396.4333333333","17.029674796748","59.94","47.35","55.87","45.72","35.58","56.24","33.51","25.39","56.89","3.01","1.76","63.06","27.67","21.53","56.24","12.2","9.19","57.03","1.42","0.86","62.26","20.62","16.44","55.64","1.2","0.57","67.74","40.15","30.85","56.56","0.99","0.62","61.54","8.97","93.06","1.020","12.42","15.38","7.22","43.4","63.24","20.97","20.88","14.61","58.94"
"265","David Perron","STL","L","82","1418.4333333333","17.297967479675","54.1","47.33","53.34","40.1","36.12","52.61","29.31","24.96","54.01","3.09","2.37","56.59","25.68","22.63","53.15","9.52","8.59","52.57","1.35","1.14","54.24","21.54","18.72","53.50","1.3","1.18","52.27","35.44","30.37","53.85","0.98","0.49","66.67","10.53","90.51","1.010","11.67","12.77","10.7","47","52.17","18.53","18.06","19.5","48.72"
"46","Mike Cammalleri","N.J","L","61","1058.65","17.354918032787","53.96","47.32","53.27","40.47","36.56","52.54","29.47","26.92","52.26","2.72","2.49","52.17","24.26","21.88","52.58","9.24","8.39","52.41","1.08","1.02","51.35","20.03","17.99","52.68","1.21","1.13","51.61","37.08","32.09","53.61","0.98","0.74","57.14","9.23","90.74","1.000","11","11.17","7.71","40.58","58.79","21.48","17.63","16.78","56.15"
"701","Nick Paul","OTT","L","1","16.483333333333","16.483333333333","65.52","47.32","58.06","50.96","21.84","70.00","36.4","18.2","66.67","0","7.28","0.00","40.04","25.48","61.11","25.48","10.92","70.00","0","7.28","0.00","19.41","19.41","50.00","0","0","-","36.8","21.03","63.64","0","0","-","0.00","60.00","0.600","21.84","7.28","7.28","36.4","75.00","25.48","10.92","29.12","46.67"
"189","Patric Hornqvist","PIT","R","70","1116.5833333333","15.95119047619","72.22","47.29","60.43","55.45","33.53","62.32","41.75","24.93","62.61","4.78","1.99","70.63","39.28","20.63","65.56","18.27","8.6","68.00","2.85","1.07","72.60","28.01","16.05","63.58","1.5","0.86","63.64","40.05","30.81","56.52","1.09","0.23","82.35","11.45","92.03","1.035","16.87","15.64","6.93","38.37","70.88","29.82","23.54","14.4","67.44"
"274","Jakub Voracek","PHI","R","82","1564.1333333333","19.074796747967","74.3","47.26","61.12","55.55","34.95","61.38","39.09","26.7","59.42","3.76","2.99","55.68","32.84","22.06","59.82","14.42","8.67","62.46","2.11","1.5","58.51","24.55","17.85","57.90","0.92","0.87","51.43","51.42","28.81","64.09","1.33","0.89","60.00","9.62","88.79","0.984","15.31","14.81","8.48","36.56","64.35","29.65","21.1","15.69","65.40"
"341","Mike Hoffman","OTT","C, L","74","1301.8833333333","17.593018018018","65.81","47.24","58.21","49.36","35.44","58.21","35.03","25.12","58.24","4.1","1.84","68.99","27.42","20.88","56.77","10.37","8.71","54.35","1.47","0.69","68.09","22.74","16.22","58.36","1.35","0.8","62.86","49.66","31.22","61.40","2.26","0.67","77.27","11.71","92.66","1.044","16.22","12.35","7.93","34.84","67.18","30.69","17.51","14.84","67.41"
"458","Ryan Johansen","NSH","C","82","1544.5166666667","18.835569105691","69.96","47.24","59.70","52.95","36.59","59.13","37.14","26.26","58.58","3.54","2.68","56.88","32.28","20.71","60.92","11.81","8.04","59.49","1.48","1.36","52.05","27.3","16.89","61.78","1.61","0.73","68.89","47.75","31.03","60.61","1.18","0.9","56.76","9.52","89.79","0.993","15.81","14.1","9.09","37.64","63.49","26.88","20.12","16.94","61.35"
"604","Yanni Gourde","T.B","C","20","307.35","15.3675","58.37","47.24","55.27","44.31","38.26","53.66","31.82","28.11","53.09","2.15","2.73","44.00","29.09","21.08","57.98","9.37","8.98","51.06","0.98","1.37","41.67","26.29","16.14","61.96","1.3","1.04","55.56","38.07","33.84","52.94","0","0.85","0.00","6.75","90.28","0.970","10.54","15.42","9.18","43.53","53.47","14.64","20.5","16.2","47.47"
"502","Nikita Nesterov","MTL, T.B","D","48","781.68333333333","16.285069444444","59.87","47.21","55.91","43.98","38.53","53.30","29.86","28.02","51.59","2.46","2.23","52.46","24.56","22.49","52.20","9.36","10.44","47.29","1.61","1.54","51.22","20.26","16.07","55.77","0.51","0.31","62.50","43.91","31.71","58.06","0.67","0.67","50.00","8.23","92.05","1.003","13.97","11.28","6.22","40.91","69.20","24.79","16.96","11.82","67.71"
"866","Casey Nelson","BUF","D","11","138.65","12.604545454545","51.5","47.17","52.19","37.65","38.08","49.71","27.7","28.99","48.85","1.3","2.6","33.33","19.91","23.8","45.54","6.49","12.12","34.88","0.43","1.73","20.00","17.89","15.58","53.45","1.15","0.58","66.67","36.88","29.38","55.66","0","0.63","0.00","4.69","91.04","0.957","11.25","15.58","8.22","58.85","57.78","20.77","23.37","19.47","51.61"
"469","Joonas Donskoi","S.J","R","61","842.46666666667","13.810928961749","60.89","47.15","56.36","43.87","34.04","56.31","30.7","23.08","57.09","1.99","1.99","50.00","28.49","22.15","56.26","13.46","9.33","59.06","1.28","1.35","48.65","20.04","17.09","53.96","0.38","0.47","44.44","39.5","28.39","58.18","0.41","0.41","50.00","6.50","91.36","0.979","11.96","13.67","6.27","51.99","65.63","18.45","21.72","14.53","55.94"
"484","Michael Sgarbossa","ANA, FLA","C","38","423.83333333333","11.15350877193","49.83","47.14","51.39","40.63","35.96","53.05","30.29","27.32","52.58","1.7","2.27","42.86","21.23","19.54","52.08","8.64","8.07","51.69","1.13","1.27","47.06","16.8","15.29","52.35","0","0.19","0.00","35.78","33.94","51.32","0.82","1.02","44.44","5.61","91.71","0.973","11.33","14.86","8.49","51.95","57.14","19.11","20.1","17.27","52.53"
"168","James Neal","NSH","L, R","70","1238.5333333333","17.693333333333","65.88","47.09","58.32","48.06","36.19","57.04","34.69","25.87","57.28","3.2","2.42","56.90","30.23","20.59","59.49","11.38","7.56","60.10","1.65","1.11","59.65","25.13","17.38","59.12","1.1","1.1","50.00","43.1","32.05","57.36","1.05","0.49","68.18","9.22","90.64","0.999","15.79","13.08","7.56","39.82","67.63","28.19","18.51","15.5","64.52"
"476","Kevin Gravel","L.A","D","49","693.36666666667","14.150340136054","59.54","47.07","55.84","44.13","32.62","57.50","30.55","22.93","57.12","1.99","1.73","53.49","24.75","20.42","54.79","9.43","6.58","58.92","1.21","0.87","58.33","20.42","18.46","52.52","0.58","0.69","45.45","42.12","32.12","56.73","0.5","0.25","66.67","6.52","92.45","0.990","12.81","10.47","4.76","55.9","72.91","23.45","16.18","11.6","66.91"
"803","Brayden Point","T.B","C","68","1164.9666666667","17.131862745098","63.56","46.97","57.50","47.43","36.67","56.40","33.07","26.68","55.34","3.81","2.32","62.18","31.01","20.7","59.96","11.49","8.14","58.53","1.85","1.24","60.00","26.03","16.76","60.83","1.85","0.69","72.97","42.33","33.7","55.68","0.6","0.52","53.33","11.53","91.31","1.028","15.09","13.18","6.64","35.69","69.43","23.9","18.54","14.01","63.04"
"759","Jordan Oesterle","EDM","D","2","34.566666666667","17.283333333333","76.37","46.87","61.97","34.72","32.98","51.28","27.77","15.62","64.00","0","1.74","0.00","31.24","19.09","62.07","10.41","8.68","54.55","0","1.74","0.00","27.77","13.89","66.67","0","0","-","52.65","30.09","63.64","0","0","-","0.00","88.89","0.889","8.68","5.21","1.74","59.02","83.33","24.3","10.41","6.94","77.78"
"648","Martin Frk","CAR","R","2","16.666666666667","8.3333333333333","39.6","46.8","45.83","21.6","43.2","33.33","14.4","36","28.57","0","10.8","0.00","3.6","3.6","50.00","3.6","0","100.00","0","0","-","0","4.8","0.00","0","4.8","0.00","36.4","57.2","38.89","0","10.4","0.00","0.00","70.00","0.700","0","18","0","75.6","-","3.6","25.2","7.2","33.33"
"28","Scott Hartnell","CBJ","L","78","940.83333333333","12.061965811966","59.05","46.75","55.82","43.68","34.69","55.74","32.52","25","56.54","3.06","1.85","62.34","27.55","22.58","54.96","12.12","9.82","55.23","1.85","1.08","63.04","20.58","17.01","54.75","0.94","0.43","68.75","38.78","28.56","57.59","0.74","0.55","57.14","9.41","92.60","1.020","11.93","9.95","8.48","53.51","58.44","19.26","14.29","17.67","52.16"
"321","Gustav Nyquist","DET","C, R","76","1325.0333333333","17.434649122807","60.72","46.73","56.51","45.96","36.77","55.56","33.06","26.58","55.43","3.26","2.49","56.69","30.7","22.28","57.95","12.45","9.28","57.29","1.68","1.04","61.67","24.33","17.33","58.41","1.39","1.21","53.49","37.74","29.43","56.18","0.72","0.72","50.00","9.86","90.63","1.005","15.53","13.27","6.61","39.62","70.14","26.31","17.61","14.22","64.92"
"319","Dale Weise","PHI","R","64","824.43333333333","12.881770833333","57.86","46.65","55.36","41.41","32.02","56.39","30.06","22.27","57.44","2.33","2.11","52.46","23.22","19.87","53.89","9.61","7.86","55.00","1.09","1.31","45.45","18.15","16.01","53.13","0.78","0.68","53.33","40.58","32.27","55.70","0.95","0.42","69.23","7.75","90.52","0.983","9.9","14.7","7.13","47.89","58.12","17.03","19.58","14.92","53.30"
"8","Joe Thornton","S.J","C","79","1426.7833333333","18.060548523207","72.92","46.64","60.99","52.65","33.31","61.25","35.87","22.92","61.02","3.7","2.06","64.23","35.28","22.12","61.47","14.8","8.96","62.30","1.77","1.14","60.87","27.31","17.55","60.88","1.46","0.56","72.22","46.59","27.7","62.71","1.09","0.55","66.67","10.32","91.01","1.013","16.27","13.08","6.94","39.7","70.11","29.56","19.98","15.73","65.27"
"517","Andrew Shaw","MTL","C","68","1033.7166666667","15.201715686275","64.49","46.61","58.05","45.74","33.84","57.48","32.27","25.42","55.94","3.02","1.92","61.18","27.11","20.61","56.81","11.55","8.42","57.85","1.45","0.75","65.79","20.74","16.25","56.07","1.01","1.08","48.15","45.94","30.52","60.09","1.09","0.42","72.22","9.35","92.47","1.018","12.77","12.6","9.4","41.91","57.59","22.69","17.7","17.82","56.02"
"142","Kris Versteeg","CGY","R","69","1016.1833333333","14.72729468599","58.87","46.59","55.82","42.39","35.84","54.19","31.23","25.63","54.93","2.95","1.89","60.98","25.86","19.96","56.44","10.1","9.51","51.51","1.36","1","57.50","21.02","13.93","60.14","1.02","0.63","61.90","41.71","33.35","55.57","1.11","0.6","65.00","9.45","92.63","1.021","17.77","13.17","6.14","35.54","74.32","28.16","19.19","13.58","67.47"
"376","Brandon Pirri","NYR","C, R","60","736.63333333333","12.277222222222","66.3","46.59","58.73","49.93","35.68","58.33","34.7","26.39","56.80","3.34","2.61","56.16","29.73","21.75","57.75","13.36","10.91","55.03","1.95","1.71","53.33","21.83","14.44","60.18","1.09","0.54","66.67","44.12","29.77","59.71","0.82","0.59","58.33","9.62","90.12","0.997","15.72","12.87","6.27","40.97","71.48","23.3","17.84","12.79","64.56"
"102","Colin McDonald","PHI","R","3","27.066666666667","9.0222222222222","50.99","46.55","52.27","37.68","39.9","48.57","28.82","28.82","50.00","2.22","0","100.00","28.82","17.73","61.90","11.08","13.3","45.45","2.22","0","100.00","23.65","5.91","80.00","0","0","-","25.62","35.22","42.11","0","0","-","7.69","100.00","1.077","11.08","11.08","4.43","55.42","71.43","15.52","22.17","17.73","46.67"
"807","Danton Heinen","BOS","C","8","105.86666666667","13.233333333333","59.51","46.47","56.15","39.67","36.27","52.24","26.07","25.5","50.55","0","1.7","0.00","23.8","22.67","51.22","6.23","9.07","40.74","0","1.13","0.00","23.43","18.14","56.36","0","0.76","0.00","44.21","28.65","60.67","0","0","-","0.00","93.33","0.933","12.47","15.87","8.5","36.27","59.46","27.77","20.4","15.3","64.47"
"456","Taylor Hall","N.J","L","72","1391.8333333333","19.331018518519","62.29","46.43","57.30","48.32","35.78","57.46","35.69","27.03","56.91","3.15","2.41","56.59","29.14","20.22","59.04","12.29","7.37","62.50","1.85","0.82","69.35","22.47","17.13","56.75","0.98","1.26","43.59","41.53","32.13","56.38","0.68","0.62","52.38","8.82","91.07","0.999","13.54","13.54","7.67","33.84","63.82","26.43","19.61","17.76","59.80"
"598","Karl Stollery","N.J","D","11","186.1","16.918181818182","52.55","46.43","53.09","40.95","33.53","54.98","29.34","24.18","54.82","2.58","3.22","44.44","26.11","19.34","57.45","12.57","6.77","65.00","1.29","1.61","44.44","18.05","16.77","51.85","1.72","1.29","57.14","34.46","33.53","50.68","0","0.93","0.00","8.79","86.67","0.955","12.57","11.61","5.16","49.33","70.91","23.86","16.44","10.32","69.81"
"213","Claude Giroux","PHI","C, R","82","1566.9833333333","19.109552845528","76.39","46.37","62.23","56.36","33.7","62.59","38.86","24.2","61.63","3.71","2.6","58.79","33.12","20.22","62.10","14.28","7.85","64.53","1.99","1.19","62.65","25.12","16.49","60.37","0.92","0.77","54.55","53.32","29.81","64.14","1.44","0.88","61.90","9.56","89.24","0.988","16.08","15.16","9.53","36.49","62.78","32.05","20.79","16.2","66.43"
"512","Johnny Gaudreau","CGY","L","72","1331.3666666667","18.491203703704","66.2","46.37","58.81","48.54","35.11","58.03","35.87","25.37","58.57","3.52","2.52","58.21","33.03","21.86","60.18","13.2","8.74","60.16","1.71","1.4","55.07","26.44","17.49","60.19","1.56","0.78","66.67","42.25","30.33","58.21","0.91","0.52","63.64","9.80","90.05","0.999","17.35","10.82","4.33","36.41","80.04","32.4","16.67","12.35","72.41"
"210","Matt Beleskey","BOS","L","49","650.01666666667","13.265646258503","60.37","46.34","56.57","46.06","33.6","57.82","33.14","22.89","59.14","1.66","2.03","45.00","24.18","20.03","54.70","7.11","7.48","48.73","0.46","1.29","26.32","22.77","16.74","57.63","0.86","0.74","53.85","46.13","32","59.04","0.8","0.13","85.71","5.01","91.13","0.961","9.97","13.38","6.92","49.75","59.02","20.03","19.29","14.31","58.33"
"586","Seth Griffith","FLA, TOR","C","24","305.61666666667","12.734027777778","63.81","46.33","57.93","50.46","37.69","57.24","35.93","29.06","55.29","2.75","0.79","77.78","28.47","22.97","55.34","13.74","9.03","60.34","1.37","0.39","77.78","19.63","18.59","51.37","1.05","0.26","80.00","45.09","28.36","61.39","0.85","0.28","75.00","7.65","97.30","1.049","16.29","12.96","6.09","47.31","72.81","25.52","17.47","13.15","65.99"
"103","David Backes","BOS","R","74","1266.7833333333","17.118693693694","68.11","46.32","59.52","51.58","34.15","60.17","37.04","24.68","60.02","3.22","2.65","54.84","29.65","20.22","59.45","10.94","8.29","56.90","1.37","1.71","44.62","24.95","15.91","61.05","1.52","0.82","64.86","47","32.15","59.38","0.68","0.27","71.43","8.70","89.25","0.979","12.65","11.84","8.38","39.88","60.14","24.11","19.61","18.76","56.24"
"616","Tanner Pearson","L.A","L","80","1305.6","16.32","70.54","46.32","60.36","52.25","34.7","60.10","35.8","23.9","59.97","3.4","2.53","57.36","32.17","22.7","58.63","12.73","9.19","58.07","1.61","1.56","50.72","25.92","18.01","59.00","0.98","0.67","59.26","47.73","28.34","62.74","1.33","0.46","74.07","9.50","89.42","0.989","16.27","13.6","8.23","42.14","66.42","29.96","20.63","16.59","64.36"
"780","Jakub Vrana","WSH","L","21","233.28333333333","11.10873015873","72.53","46.3","61.04","51.7","34.21","60.18","34.46","25.46","57.51","2.31","0.77","75.00","32.92","23.41","58.45","14.15","10.8","56.70","1.8","0.26","87.50","25.03","16.8","59.84","0.34","0.69","33.33","47.55","26.75","64.00","0.37","0","100.00","6.72","96.97","1.037","12.6","12.09","4.37","45.27","74.24","19.8","15.95","9.52","67.54"
"27","Marian Gaborik","L.A","R","56","828.21666666667","14.789583333333","66.87","46.29","59.09","49.99","35.06","58.77","34.92","25.21","58.07","2.61","2.1","55.38","32.89","20.79","61.27","13.26","8.33","61.41","1.45","1.16","55.56","26.18","16.61","61.17","0.77","0.48","61.54","43.32","30.97","58.31","0.84","0.63","57.14","7.47","91.67","0.991","12.03","13.55","6.3","44.92","65.61","21.81","20.5","15.79","58.00"
"781","Julius Honka","DAL","D","16","269.9","16.86875","66.02","46.24","58.81","50.91","32.46","61.07","35.57","24.68","59.04","2.67","3.33","44.44","28.01","23.56","54.31","11.78","9.78","54.64","1.56","1.56","50.00","21.64","18.38","54.07","0.89","1.78","33.33","46.88","27.62","62.93","0.32","0","100.00","7.50","86.49","0.940","8.89","10.67","7.56","49.8","54.05","23.12","18.01","16.45","58.43"
"214","Jordan Staal","CAR","C","75","1399.6166666667","18.661555555556","65.76","46.21","58.73","49.47","35.5","58.22","34.47","25.85","57.14","3.04","2.57","54.20","29.92","20.11","59.81","14.49","8.79","62.25","1.67","1.07","60.94","20.58","15.09","57.69","0.97","1.03","48.57","44.46","31.64","58.42","0.87","0.99","46.67","8.83","90.05","0.989","13.33","15.52","14.28","38.07","48.29","21.31","20.58","21.22","50.10"
"859","Alexandre Carrier","NSH","D","2","20.783333333333","10.391666666667","43.3","46.19","48.39","34.64","31.76","52.17","20.21","25.98","43.75","2.89","0","100.00","11.55","11.55","50.00","8.66","5.77","60.00","2.89","0","100.00","3.85","7.7","33.33","0","0","-","41.7","33.36","55.56","0","0","-","14.29","100.00","1.143","5.77","8.66","2.89","77.95","66.67","8.66","17.32","11.55","42.86"
"19","Daniel Sedin","VAN","L","82","1507.6","18.385365853659","59.18","46.13","56.20","43.1","36.3","54.29","31.24","27.7","53.00","2.59","2.59","50.00","26.23","24.83","51.36","11.1","10.19","52.15","1.47","1.55","48.68","20.16","19.53","50.80","0.96","0.85","52.94","40.3","26.44","60.38","0.57","0.4","58.82","8.28","90.66","0.989","17.19","14.45","6.49","36.46","72.61","28.06","19.22","13.29","67.85"
"641","Jujhar Khaira","EDM","L","10","92.566666666667","9.2566666666667","48.61","46.02","51.37","36.95","25.93","58.76","27.22","18.8","59.15","1.3","0.65","66.67","23.98","16.2","59.68","11.67","7.78","60.00","1.3","0.65","66.67","16.42","11.24","59.38","0","0","-","29.02","32.77","46.97","0","0","-","4.76","96.55","1.013","9.07","14.26","12.96","52.5","41.18","12.96","16.85","23.98","35.09"
"583","Vladislav Namestnikov","T.B","C","74","1094.0833333333","14.78490990991","62.24","45.96","57.53","46.07","35.37","56.57","32.85","25.56","56.24","3.07","2.47","55.45","30.33","21.22","58.83","12.17","9.43","56.35","1.65","1.32","55.56","24.2","15.72","60.62","1.17","0.58","66.67","41.51","31.61","56.77","0.79","1.03","43.48","9.35","90.34","0.997","15.63","12.56","7.24","39.32","68.35","24.13","18.37","13.82","63.58"
"638","Shayne Gostisbehere","PHI","D","76","1488.1166666667","19.58048245614","76.41","45.96","62.44","57.62","34.8","62.35","39.84","25.68","60.80","3.43","2.54","57.43","34.27","20.32","62.78","14.56","8.35","63.56","2.14","1.29","62.35","26.29","15.97","62.21","0.75","0.75","50.00","52.47","30.46","63.27","0.99","0.64","60.71","8.60","90.11","0.987","15.52","11.61","4.56","41.33","77.31","33.18","18.59","9.8","77.20"
"490","Taylor Fedun","BUF","D","27","360.81666666667","13.363580246914","60.03","45.9","56.67","43.07","35.42","54.87","30.6","25.94","54.12","2.66","1.66","61.54","25.77","20.29","55.96","11.97","10.64","52.94","1.5","0.83","64.29","18.4","12.86","58.87","1.33","0.89","60.00","40.11","29.54","57.59","0.24","0","100.00","8.70","93.59","1.023","10.48","11.97","8.15","55.04","56.25","19.29","17.29","14.47","57.14"
"590","Jonathan Marchessault","FLA","C","75","1268.3166666667","16.910888888889","65.38","45.89","58.76","50.1","37.33","57.31","36.38","28.76","55.85","3.26","3.17","50.74","28.29","21.29","57.06","10.03","10.12","49.77","1.23","1.7","41.94","24.35","14.89","62.06","1.58","1.01","60.98","46.06","30.34","60.29","1.09","0.75","59.26","8.97","88.98","0.980","14.1","10.27","5.63","42.72","71.46","26.73","16.13","13.34","66.71"
"692","John Hayden","CHI","L","12","140.21666666667","11.684722222222","50.92","45.79","52.65","33.8","32.52","50.97","26.96","26.53","50.40","2.57","1.28","66.67","24.82","18.83","56.86","10.27","6.85","60.00","1.71","1.28","57.14","19.4","15.98","54.84","0.57","0","100.00","33.38","32.76","50.47","0.62","0","100.00","9.52","95.16","1.047","15.4","16.26","5.13","51.78","75.00","23.11","21.82","13.69","62.79"
"200","Derek Dorsett","VAN","R","14","139.05","9.9321428571429","49.62","45.74","52.04","36.25","32.79","52.50","29.77","27.62","51.88","2.16","4.75","31.25","24.6","25.46","49.14","8.63","10.79","44.44","1.29","3.45","27.27","21.29","19.56","52.11","1.15","1.15","50.00","29.92","23.06","56.47","0","0.62","0.00","7.25","82.81","0.901","15.53","13.38","11.65","54.8","57.14","21.14","20.28","19.42","52.13"
"813","Matt Lorito","DET","L","2","28.866666666667","14.433333333333","35.33","45.73","43.59","29.1","37.41","43.75","27.02","22.86","54.17","4.16","2.08","66.67","22.86","20.79","52.38","8.31","12.47","40.00","2.08","0","100.00","19.4","11.09","63.64","0","0","-","18.01","30.02","37.50","3","3","50.00","15.38","90.91","1.063","14.55","6.24","8.31","47.81","63.64","22.86","8.31","12.47","64.71"
"787","Robby Fabbri","STL","C","51","796.06666666667","15.609150326797","59.32","45.67","56.50","44.09","34.9","55.82","30.3","25.48","54.32","3.32","3.17","51.16","28.79","23.89","54.65","8.52","9.72","46.69","0.9","1.81","33.33","27.03","18.89","58.86","2.21","1.21","64.71","38.87","26.56","59.40","1.09","0.44","71.43","10.95","87.57","0.985","14.92","13.57","5.8","45.15","72.00","24.65","18.24","11.53","68.13"
"829","Evgeny Svechnikov","DET","R","2","26.283333333333","13.141666666667","59.35","45.66","56.52","41.09","27.39","60.00","27.39","18.26","60.00","0","0","-","20.55","20.55","50.00","9.13","4.57","66.67","0","0","-","15.22","21.31","41.67","0","0","-","32.97","26.38","55.56","0","0","-","0.00","100.00","1.000","13.7","22.83","4.57","57.07","75.00","22.83","27.39","9.13","71.43"
"32","Justin Williams","WSH","R","80","1238.1333333333","15.476666666667","63.43","45.65","58.15","47.93","34.46","58.18","34.55","24.08","58.93","3.44","1.84","65.14","27.67","20.6","57.33","11","9.11","54.70","1.45","1.21","54.55","22.23","15.31","59.21","1.23","0.52","70.37","44.1","29.75","59.72","1.54","0.21","88.00","9.96","92.35","1.023","13.08","11.63","6.25","42.74","67.67","22.73","17.83","12.02","65.41"
"423","Tyler Toffoli","L.A","C","63","1044.9","16.585714285714","70.74","45.65","60.78","51.51","34.45","59.92","35.89","24.58","59.35","3.1","2.47","55.67","32.73","22.11","59.69","11.83","8.21","59.03","1.03","1.21","46.15","27.87","18.53","60.07","1.38","0.84","62.07","46.7","28.78","61.87","1.16","0.83","58.33","8.64","89.95","0.986","15.27","12.69","8.5","41.23","64.25","28.54","19.58","16.82","62.91"
